#N_elem,N_iter,N_block,dtype,method,t_tot,t_copy,t_exec,t_backcopy
8192,2000,64,float,cuda_shared,19728016,105461,19601462,17600
8192,2000,64,float,cuda_optim,19756790,114331,19621786,17321
8192,2000,64,double,cuda_naive,22670243,109512,22538102,19207
8192,2000,64,double,cuda_shared,19603488,109093,19473652,17320
8192,2000,128,uint16_t,cuda_naive,26111491,103715,25985216,19207
8192,2000,128,uint16_t,cuda_shared,22494940,103506,22370621,17391
8192,2000,128,uint32_t,cuda_naive,25956511,106439,25827583,19137
8192,2000,128,uint32_t,cuda_shared,22314679,104972,22189173,17111
8192,2000,128,float,cuda_naive,25948061,105112,25821786,17810
8192,2000,128,float,cuda_shared,22478527,112585,22345478,17042
8192,2000,128,float,cuda_optim,20278509,104832,20153283,17041
8192,2000,128,double,cuda_naive,28320099,116078,28181672,18997
8192,2000,128,double,cuda_shared,22297217,109093,22167731,17041
8192,2000,256,uint16_t,cuda_naive,31456975,103506,31331120,18997
8192,2000,256,uint16_t,cuda_shared,22784854,102598,22661582,17321
8192,2000,256,uint32_t,cuda_naive,31497344,105880,31369603,18368
8192,2000,256,uint32_t,cuda_shared,22979293,106998,22848898,20045
8192,2000,256,float,cuda_naive,31414163,105531,31287050,18159
8192,2000,256,float,cuda_shared,22706910,105880,22580287,17390
8192,2000,256,float,cuda_optim,22887667,105671,22761392,17251
8192,2000,256,double,cuda_naive,31568017,109722,31436993,17950
8192,2000,256,double,cuda_shared,25241172,109652,25110777,17320
8192,2000,512,uint16_t,cuda_naive,36828026,104344,36702241,18019
8192,2000,512,uint16_t,cuda_shared,28189830,103925,28065163,17390
8192,2000,512,uint32_t,cuda_naive,37255320,105462,37128486,18019
8192,2000,512,uint32_t,cuda_shared,28330353,106090,28203589,17391
8192,2000,512,float,cuda_naive,37127928,106229,36999279,19067
8192,2000,512,float,cuda_shared,28411369,105461,28285374,17181
8192,2000,512,float,cuda_optim,28405083,113353,28268752,19416
8192,2000,512,double,cuda_naive,36847582,109931,36716279,18020
8192,2000,512,double,cuda_shared,28106508,109513,27976183,17461
8192,2000,1024,uint16_t,cuda_naive,48254244,110979,48122103,17810
8192,2000,1024,uint16_t,cuda_shared,34516396,103646,34390401,18997
8192,2000,1024,uint32_t,cuda_naive,48525860,106020,48398677,17810
8192,2000,1024,uint32_t,cuda_shared,36450600,105741,36324116,17461
8192,2000,1024,float,cuda_naive,48394976,105462,48266886,19276
8192,2000,1024,float,cuda_shared,35219915,106159,35092803,17530
8192,2000,1024,float,cuda_optim,39561711,105810,39434180,18229
8192,2000,1024,double,cuda_naive,48336309,110071,48203329,19486
8192,2000,1024,double,cuda_shared,36710762,109861,36579878,17670
8192,2000,1,float,thrust,435185,178307,252618,1537
8192,2000,1,float,std::accumulate,1626899,178307,252618,1537
8192,2000,1,float,cpu,15428862,178307,252618,1537
8192,2000,1,float,cpu_seq,1635001,178307,252618,1537
16384,2000,32,uint16_t,cuda_naive,25364583,109791,25233699,17460
16384,2000,32,uint16_t,cuda_shared,19697324,106649,19569933,17391
16384,2000,32,uint32_t,cuda_naive,25462082,111118,25330011,17530
16384,2000,32,uint32_t,cuda_shared,19831491,109722,19701446,17041
16384,2000,32,float,cuda_naive,25519772,110211,25388538,17670
16384,2000,32,float,cuda_shared,19842037,109722,19711782,17181
16384,2000,32,float,cuda_optim,22450286,109442,22320031,17391
16384,2000,32,double,cuda_naive,26211276,130395,26059371,18089
16384,2000,32,double,cuda_shared,22295376,118661,22155902,17461
16384,2000,64,uint16_t,cuda_naive,22682581,106579,22554770,17879
16384,2000,64,uint16_t,cuda_shared,19801878,106090,19675185,17251
16384,2000,64,uint32_t,cuda_naive,23518636,109791,23387543,17949
16384,2000,64,uint32_t,cuda_shared,19581367,109931,19450903,17181
16384,2000,64,float,cuda_naive,23469886,116985,23330412,19136
16384,2000,64,float,cuda_shared,19713579,109163,19583882,17111
16384,2000,64,float,cuda_optim,19941821,109024,19812194,17182
16384,2000,64,double,cuda_naive,25518768,129975,25366024,19416
16384,2000,64,double,cuda_shared,20322809,117684,20184243,17530
16384,2000,128,uint16_t,cuda_naive,28123173,105670,27994734,19416
16384,2000,128,uint16_t,cuda_shared,22477153,105461,22351158,17181
16384,2000,128,uint32_t,cuda_naive,28407709,109442,28276825,18089
16384,2000,128,uint32_t,cuda_shared,22456060,110140,22325456,17112
16384,2000,128,float,cuda_naive,28186380,109232,28054658,19137
16384,2000,128,float,cuda_shared,22480505,116497,22343475,17181
16384,2000,128,float,cuda_optim,22445514,109791,22315539,16832
16384,2000,128,double,cuda_naive,28872228,118172,28728214,22419
16384,2000,128,double,cuda_shared,22436784,118103,22298148,17181
16384,2000,256,uint16_t,cuda_naive,31495071,105531,31367050,19067
16384,2000,256,uint16_t,cuda_shared,25289268,104972,25163413,17530
16384,2000,256,uint32_t,cuda_naive,31503522,108534,31372358,19207
16384,2000,256,uint32_t,cuda_shared,25248340,109303,25118434,17321
16384,2000,256,float,cuda_naive,31523567,109233,31393101,17880
16384,2000,256,float,cuda_shared,25340182,109093,25210626,17041
16384,2000,256,float,cuda_optim,23091482,115938,22954662,17460
16384,2000,256,double,cuda_naive,34173508,117754,34034313,18089
16384,2000,256,double,cuda_shared,25340811,118731,25201336,17321
16384,2000,512,uint16_t,cuda_naive,39518230,106578,39390350,17880
16384,2000,512,uint16_t,cuda_shared,28297288,105671,28171015,17251
16384,2000,512,uint32_t,cuda_naive,39997136,109722,39866182,17880
16384,2000,512,uint32_t,cuda_shared,28404915,109791,28274521,17320
16384,2000,512,float,cuda_naive,39739349,117334,39600853,17810
16384,2000,512,float,cuda_shared,28463653,116287,28326902,17041
16384,2000,512,float,cuda_optim,28270190,109093,28140075,17670
16384,2000,512,double,cuda_naive,39928062,118591,39786563,19486
16384,2000,512,double,cuda_shared,31132032,118103,30992907,17670
16384,2000,1024,uint16_t,cuda_naive,54145710,105671,54018389,18229
16384,2000,1024,uint16_t,cuda_shared,37132989,106370,37005737,17460
16384,2000,1024,uint32_t,cuda_naive,54366830,109582,54235877,18019
16384,2000,1024,uint32_t,cuda_shared,37016912,109303,36887006,17321
16384,2000,1024,float,cuda_naive,54381287,117824,54240765,19277
16384,2000,1024,float,cuda_shared,37031858,109303,36901952,17251
16384,2000,1024,float,cuda_optim,39850678,109442,39719864,17950
16384,2000,1024,double,cuda_naive,54119450,118522,53978300,19276
16384,2000,1024,double,cuda_shared,39556852,117195,39417309,18997
16384,2000,1,float,thrust,689200,196535,488474,1467
16384,2000,1,float,std::accumulate,3319796,196535,488474,1467
16384,2000,1,float,cpu,36618952,196535,488474,1467
16384,2000,1,float,cpu_seq,3320703,196535,488474,1467
32768,2000,32,uint16_t,cuda_naive,26210552,121805,26067236,17880
32768,2000,32,uint16_t,cuda_shared,22515356,110280,22384333,17321
32768,2000,32,uint32_t,cuda_naive,28441862,125436,28295473,17600
32768,2000,32,uint32_t,cuda_shared,22466258,117963,22327412,17530
32768,2000,32,float,cuda_naive,28378026,118032,28237016,19555
32768,2000,32,float,cuda_shared,22535261,117824,22396834,17181
32768,2000,32,float,cuda_optim,25250575,117753,25112428,16972
32768,2000,32,double,cuda_naive,31445553,145690,31277094,19346
32768,2000,32,double,cuda_shared,25277115,134097,25122415,17251
32768,2000,64,uint16_t,cuda_naive,25403878,109093,25273204,18229
32768,2000,64,uint16_t,cuda_shared,22462696,109233,22332999,17041
32768,2000,64,uint32_t,cuda_naive,26178844,117055,26039230,19206
32768,2000,64,uint32_t,cuda_shared,22371622,117474,22233684,17111
32768,2000,64,float,cuda_naive,25976093,117753,25837317,17670
32768,2000,64,float,cuda_shared,22597281,117404,22459413,17041
32768,2000,64,float,cuda_optim,22652317,116706,22515007,17181
32768,2000,64,double,cuda_naive,28465677,134306,28308534,19346
32768,2000,64,double,cuda_shared,24455635,139544,24295417,17321
32768,2000,128,uint16_t,cuda_naive,31384371,109582,31252091,19206
32768,2000,128,uint16_t,cuda_shared,25238702,110001,25108167,17111
32768,2000,128,uint32_t,cuda_naive,31385070,117055,31245386,19206
32768,2000,128,uint32_t,cuda_shared,25230670,124738,25084631,17949
32768,2000,128,float,cuda_naive,31496258,119499,31354200,19206
32768,2000,128,float,cuda_shared,25329148,124528,25184156,17041
32768,2000,128,float,cuda_optim,25260981,116776,25123672,17112
32768,2000,128,double,cuda_naive,34025024,132979,33869486,19207
32768,2000,128,double,cuda_shared,25278442,140312,25117457,17251
32768,2000,256,uint16_t,cuda_naive,34053869,109372,33923265,17879
32768,2000,256,uint16_t,cuda_shared,25353732,109303,25223546,17530
32768,2000,256,uint32_t,cuda_naive,34888131,117614,34747818,19206
32768,2000,256,uint32_t,cuda_shared,25371053,117055,25233604,17041
32768,2000,256,float,cuda_naive,34951197,117404,34811444,18997
32768,2000,256,float,cuda_shared,25494394,117474,25356316,17181
32768,2000,256,float,cuda_optim,25339763,117544,25201756,17111
32768,2000,256,double,cuda_naive,36926048,133049,36771627,18019
32768,2000,256,double,cuda_shared,28160399,141011,27998714,17251
32768,2000,512,uint16_t,cuda_naive,42979804,109792,42848781,17880
32768,2000,512,uint16_t,cuda_shared,31482150,109792,31351755,17251
32768,2000,512,uint32_t,cuda_naive,42894109,125575,42745975,19136
32768,2000,512,uint32_t,cuda_shared,31331500,118103,31192725,17321
32768,2000,512,float,cuda_naive,42888521,118033,42747790,19276
32768,2000,512,float,cuda_shared,31598995,118732,31459730,17181
32768,2000,512,float,cuda_optim,28533984,117055,28388223,25213
32768,2000,512,double,cuda_naive,45526031,133189,45370284,19136
32768,2000,512,double,cuda_shared,31174147,142617,31010578,17600
32768,2000,1024,uint16_t,cuda_naive,59710645,109442,59576967,20813
32768,2000,1024,uint16_t,cuda_shared,39677889,109652,39547145,17739
32768,2000,1024,uint32_t,cuda_naive,59889859,117264,59751432,17810
32768,2000,1024,uint32_t,cuda_shared,39639825,117474,39501398,17600
32768,2000,1024,float,cuda_naive,59801578,119500,59660568,18089
32768,2000,1024,float,cuda_shared,39745083,119220,39604910,17460
32768,2000,1024,float,cuda_optim,39593280,139126,39431595,18648
32768,2000,1024,double,cuda_naive,62024499,137519,61864910,18578
32768,2000,1024,double,cuda_shared,42476566,134725,42318933,19277
32768,2000,1,float,thrust,1200374,212459,983515,1676
32768,2000,1,float,std::accumulate,6641973,212459,983515,1676
32768,2000,1,float,cpu,72986547,212459,983515,1676
32768,2000,1,float,cpu_seq,6638829,212459,983515,1676
65536,2000,64,uint16_t,cuda_naive,36818667,130604,36665924,18158
65536,2000,64,uint16_t,cuda_shared,28214903,119640,28073822,18020
65536,2000,64,uint32_t,cuda_naive,38556127,146040,38388575,18089
65536,2000,64,uint32_t,cuda_shared,28060623,133748,27905922,17531
65536,2000,64,float,cuda_naive,38500952,134655,38343668,19206
65536,2000,64,float,cuda_shared,28156306,141849,27993923,17112
65536,2000,64,float,cuda_optim,32867986,134167,32713216,17251
65536,2000,64,double,cuda_naive,44778278,187596,44566727,20534
65536,2000,64,double,cuda_shared,32723413,166922,32535538,17670
65536,2000,128,uint16_t,cuda_naive,34104609,118662,33964714,17880
65536,2000,128,uint16_t,cuda_shared,27839712,117613,27701635,17042
65536,2000,128,uint32_t,cuda_naive,36967781,133538,36813010,17810
65536,2000,128,uint32_t,cuda_shared,28093379,133328,27939587,17181
65536,2000,128,float,cuda_naive,36754203,133956,36599085,17809
65536,2000,128,float,cuda_shared,28216789,134655,28061670,17042
65536,2000,128,float,cuda_optim,30211965,134166,30057056,17391
65536,2000,128,double,cuda_naive,42585240,165037,42397156,19626
65536,2000,128,double,cuda_shared,31986370,172020,31793398,17600
65536,2000,256,uint16_t,cuda_naive,39486910,118521,39345760,19207
65536,2000,256,uint16_t,cuda_shared,28168459,117544,28030521,17041
65536,2000,256,uint32_t,cuda_naive,39755313,141430,39591953,18508
65536,2000,256,uint32_t,cuda_shared,28346905,134167,28192135,17251
65536,2000,256,float,cuda_naive,39750448,133818,39595120,18159
65536,2000,256,float,cuda_shared,28277076,133747,28122586,17391
65536,2000,256,float,cuda_optim,31219513,133538,31065372,17251
65536,2000,256,double,cuda_naive,43387080,173138,43191243,19276
65536,2000,256,double,cuda_shared,31298924,166503,31111817,17321
65536,2000,512,uint16_t,cuda_naive,48248560,117963,48109226,17880
65536,2000,512,uint16_t,cuda_shared,34024920,118033,33886284,17251
65536,2000,512,uint32_t,cuda_naive,48487559,133468,48332720,17880
65536,2000,512,uint32_t,cuda_shared,34036863,133538,33882652,17391
65536,2000,512,float,cuda_naive,48539662,133328,48383705,19206
65536,2000,512,float,cuda_shared,34254910,132979,34101188,17320
65536,2000,512,float,cuda_optim,31615028,133188,31460328,18019
65536,2000,512,double,cuda_naive,51181149,166573,50992856,18299
65536,2000,512,double,cuda_shared,36794778,173068,36601106,17321
65536,2000,1024,uint16_t,cuda_naive,65789199,125017,65642951,17810
65536,2000,1024,uint16_t,cuda_shared,42647105,117893,42508539,17251
65536,2000,1024,uint32_t,cuda_naive,65559420,132490,65405419,18159
65536,2000,1024,uint32_t,cuda_shared,42567695,133258,42413694,17460
65536,2000,1024,float,cuda_naive,65587706,133468,65433006,17950
65536,2000,1024,float,cuda_shared,42717646,133677,42563295,17321
65536,2000,1024,float,cuda_optim,39888981,140103,39727506,18019
65536,2000,1024,double,cuda_naive,68334166,167132,68143708,19975
65536,2000,1024,double,cuda_shared,45346575,167061,45157863,18229
65536,2000,1,float,thrust,2217273,250523,1962071,1885
65536,2000,1,float,std::accumulate,14158786,250523,1962071,1885
65536,2000,1,float,cpu,149653698,250523,1962071,1885
65536,2000,1,float,cpu_seq,14175199,250523,1962071,1885
131072,2000,128,uint16_t,cuda_naive,48251870,159379,48068395,19905
131072,2000,128,uint16_t,cuda_shared,34304496,135005,34148888,17321
131072,2000,128,uint32_t,cuda_naive,51654152,188225,51443299,19276
131072,2000,128,uint32_t,cuda_shared,36712368,165805,36525820,17461
131072,2000,128,float,cuda_naive,51600025,170903,51406563,19206
131072,2000,128,float,cuda_shared,36793385,166084,36606837,17111
131072,2000,128,float,cuda_optim,43815018,166992,43627283,17391
131072,2000,128,double,cuda_naive,69170312,283069,68864684,19136
131072,2000,128,double,cuda_shared,49805784,232434,49552327,17740
131072,2000,256,uint16_t,cuda_naive,45221985,134865,45064700,19067
131072,2000,256,uint16_t,cuda_shared,33949978,133398,33795976,17181
131072,2000,256,uint32_t,cuda_naive,48490031,166713,48300550,19276
131072,2000,256,uint32_t,cuda_shared,35738072,166014,35551734,17041
131072,2000,256,float,cuda_naive,48414531,166783,48225330,18997
131072,2000,256,float,cuda_shared,35685691,165036,35500191,17111
131072,2000,256,float,cuda_optim,39520784,166433,39332071,18928
131072,2000,256,double,cuda_naive,64946967,233901,64689878,19766
131072,2000,256,double,cuda_shared,45741729,231806,45487504,18997
131072,2000,512,uint16_t,cuda_naive,54045154,135493,53888359,17950
131072,2000,512,uint16_t,cuda_shared,37497666,133188,37343665,17530
131072,2000,512,uint32_t,cuda_naive,56801533,167132,56611841,19137
131072,2000,512,uint32_t,cuda_shared,39598229,165246,39412659,16972
131072,2000,512,float,cuda_naive,56880174,174325,56683220,19277
131072,2000,512,float,cuda_shared,39610591,166572,39423206,17391
131072,2000,512,float,cuda_optim,39944575,172160,39749646,19346
131072,2000,512,double,cuda_naive,67341993,233970,67085534,19067
131072,2000,512,double,cuda_shared,45501960,229640,45251298,17600
131072,2000,1024,uint16_t,cuda_naive,74080195,133817,73925076,17949
131072,2000,1024,uint16_t,cuda_shared,48330485,134865,48174668,17530
131072,2000,1024,uint32_t,cuda_naive,74420324,165246,74233777,17949
131072,2000,1024,uint32_t,cuda_shared,48336421,164756,48150992,17391
131072,2000,1024,float,cuda_naive,74343848,165944,74154996,19555
131072,2000,1024,float,cuda_shared,48390200,165106,48202605,19067
131072,2000,1024,float,cuda_optim,42634953,166503,42440303,24655
131072,2000,1024,double,cuda_naive,85459177,232015,85203905,19835
131072,2000,1024,double,cuda_shared,56759772,237882,56499261,19346
131072,2000,1,float,thrust,4246393,337337,3904376,1886
131072,2000,1,float,std::accumulate,33056559,337337,3904376,1886
131072,2000,1,float,cpu,364980579,337337,3904376,1886
131072,2000,1,float,cpu_seq,33072902,337337,3904376,1886
262144,2000,256,uint16_t,cuda_naive,79635155,236136,79372479,20533
262144,2000,256,uint16_t,cuda_shared,53917241,168389,53724897,20464
262144,2000,256,uint32_t,cuda_naive,91439777,304791,91112287,19347
262144,2000,256,uint32_t,cuda_shared,61566545,230967,61313368,18858
262144,2000,256,float,cuda_naive,91357852,264142,91071012,19346
262144,2000,256,float,cuda_shared,61637435,238370,61378252,17460
262144,2000,256,float,cuda_optim,75106042,229500,74853843,19346
262144,2000,256,double,cuda_naive,116677315,554126,116099931,19836
262144,2000,256,double,cuda_shared,75490865,498042,74970195,19276
262144,2000,512,uint16_t,cuda_naive,73960280,173906,73763536,19486
262144,2000,512,uint16_t,cuda_shared,51332548,166294,51145582,17251
262144,2000,512,uint32_t,cuda_naive,83032186,253945,82755682,19137
262144,2000,512,uint32_t,cuda_shared,57225949,230688,56974308,17600
262144,2000,512,float,cuda_naive,83096371,255622,82818329,19067
262144,2000,512,float,cuda_shared,57280426,229640,57028366,19067
262144,2000,512,float,cuda_optim,64788641,229640,64536372,19136
262144,2000,512,double,cuda_naive,104695191,520881,104150634,20254
262144,2000,512,double,cuda_shared,67220536,503979,66693998,19136
262144,2000,1024,uint16_t,cuda_naive,85538323,191786,85323699,19416
262144,2000,1024,uint16_t,cuda_shared,57044150,167691,56855507,17530
262144,2000,1024,uint32_t,cuda_naive,94148923,274618,93851397,19556
262144,2000,1024,uint32_t,cuda_shared,62729282,231526,62475127,19276
262144,2000,1024,float,cuda_naive,94133349,257228,93853631,19137
262144,2000,1024,float,cuda_shared,62952566,230338,62699948,18927
262144,2000,1024,float,cuda_optim,64676614,230618,64423646,18997
262144,2000,1024,double,cuda_naive,108189871,527027,107640006,19485
262144,2000,1024,double,cuda_shared,71099346,495249,70581189,19486
262144,2000,1,float,thrust,8304692,486379,7813494,2025
262144,2000,1,float,std::accumulate,66230178,486379,7813494,2025
262144,2000,1,float,cpu,875167700,486379,7813494,2025
262144,2000,1,float,cpu_seq,65376569,486379,7813494,2025
524288,2000,512,uint16_t,cuda_naive,146896887,496157,146371048,22210
524288,2000,512,uint16_t,cuda_shared,94017970,236625,93759903,17740
524288,2000,512,uint32_t,cuda_naive,154906638,831817,154050794,20394
524288,2000,512,uint32_t,cuda_shared,102099246,495878,101580251,19696
524288,2000,512,float,cuda_naive,153710609,904873,152782199,20184
524288,2000,512,float,cuda_shared,100712487,499650,100190209,19206
524288,2000,512,float,cuda_optim,127415870,487567,126905675,19067
524288,2000,512,double,cuda_naive,206748679,1554892,205169413,21023
524288,2000,512,double,cuda_shared,126661368,1033452,125606474,17950
524288,2000,1024,uint16_t,cuda_naive,125929005,348582,125557166,19765
524288,2000,1024,uint16_t,cuda_shared,86067951,231246,85814006,19206
524288,2000,1024,uint32_t,cuda_naive,132202420,685360,131494082,19486
524288,2000,1024,uint32_t,cuda_shared,91734257,495318,91216240,19346
524288,2000,1024,float,cuda_naive,132353783,676348,131654806,19207
524288,2000,1024,float,cuda_shared,91813108,492035,91298584,19136
524288,2000,1024,float,cuda_optim,103752921,478137,103252155,19276
524288,2000,1024,double,cuda_naive,174637082,1341871,173271744,20115
524288,2000,1024,double,cuda_shared,108471645,1016478,107432538,19206
524288,2000,1,float,thrust,16298083,839569,15453695,2025
524288,2000,1,float,std::accumulate,132790714,839569,15453695,2025
524288,2000,1,float,cpu,2000596432,839569,15453695,2025
524288,2000,1,float,cpu_seq,132796974,839569,15453695,2025
1048576,2000,1024,uint16_t,cuda_naive,261168574,1217136,259919939,24864
1048576,2000,1024,uint16_t,cuda_shared,166260724,502374,165736210,18578
1048576,2000,1024,uint32_t,cuda_naive,274698363,1993081,272680489,21022
1048576,2000,1024,uint32_t,cuda_shared,179928241,1044138,178861963,18648
1048576,2000,1024,float,cuda_naive,276935949,1719230,275191436,21860
1048576,2000,1024,float,cuda_shared,180973805,1075286,179875330,19696
1048576,2000,1024,float,cuda_optim,224807217,1007050,223777259,19416
1048576,2000,1024,double,cuda_naive,380530515,3060822,377442735,23536
1048576,2000,1024,double,cuda_shared,225560042,2540849,222995378,19486
1048576,2000,1,float,thrust,32666390,1760924,30900646,2026
1048576,2000,1,float,std::accumulate,269270394,1760924,30900646,2026
1048576,2000,1,float,cpu,4341401588,1760924,30900646,2026
1048576,2000,1,float,cpu_seq,269427654,1760924,30900646,2026
2097152,2000,1,float,thrust,66527777,4480284,62035829,2445
2097152,2000,1,float,std::accumulate,575961718,4480284,62035829,2445
2097152,2000,1,float,cpu,11365566068,4480284,62035829,2445
2097152,2000,1,float,cpu_seq,580862612,4480284,62035829,2445
4194304,2000,1,float,thrust,132165831,7878936,124272508,4959
4194304,2000,1,float,std::accumulate,3601794922,7878936,124272508,4959
4194304,2000,1,float,cpu,54199231338,7878936,124272508,4959
4194304,2000,1,float,cpu_seq,3602158216,7878936,124272508,4959
8388608,2000,1,float,thrust,262555443,14116587,248426494,2933
8388608,2000,1,float,std::accumulate,7482735102,14116587,248426494,2933
8388608,2000,1,float,cpu,121947715278,14116587,248426494,2933
8388608,2000,1,float,cpu_seq,7480911809,14116587,248426494,2933
16777216,2000,1,float,thrust,523352896,26228292,497111264,2374
16777216,2000,1,float,std::accumulate,14975582965,26228292,497111264,2374
#N_elem,N_iter,N_block,dtype,method,t_tot,t_copy,t_exec,t_backcopy
1024,2000,32,uint16_t,cuda_naive,542303805,514981069,27246608,49519
1024,2000,32,uint16_t,cuda_shared,24486180,182361,24273716,25354
1024,2000,32,uint32_t,cuda_naive,25166876,174330,24948684,35970
1024,2000,32,uint32_t,cuda_shared,21416974,155891,21236638,21023
1024,2000,32,float,cuda_naive,23503412,139129,23329920,30382
1024,2000,32,float,cuda_shared,20561041,128163,20410040,19905
1024,2000,32,float,cuda_optim,19624718,130259,19473157,18439
1024,2000,32,double,cuda_naive,21121535,120550,20972350,25563
1024,2000,32,double,cuda_shared,19187148,119502,19047461,17461
1024,2000,64,uint16_t,cuda_naive,19819651,107559,19690581,18718
1024,2000,64,uint16_t,cuda_shared,18246565,104975,18120916,18019
1024,2000,64,uint32_t,cuda_naive,19837950,105883,19710905,18579
1024,2000,64,uint32_t,cuda_shared,19191199,105115,19065830,17740
1024,2000,64,float,cuda_naive,19779631,112797,19645671,18648
1024,2000,64,float,cuda_shared,18249009,104835,18124059,17601
1024,2000,64,float,cuda_optim,19705807,104137,19581275,17880
1024,2000,64,double,cuda_naive,19782705,105953,19655658,18439
1024,2000,64,double,cuda_shared,19490479,106930,19363433,17531
1024,2000,128,uint16_t,cuda_naive,23734524,104765,23608805,18299
1024,2000,128,uint16_t,cuda_shared,19569751,104975,19444871,17321
1024,2000,128,uint32_t,cuda_naive,23564525,104556,23438526,18858
1024,2000,128,uint32_t,cuda_shared,19593917,112937,19460865,17531
1024,2000,128,float,cuda_naive,23410939,104975,23285290,18089
1024,2000,128,float,cuda_shared,19728296,104626,19603555,17531
1024,2000,128,float,cuda_optim,21800555,104835,21675954,17251
1024,2000,128,double,cuda_naive,23769585,104835,23643239,18857
1024,2000,128,double,cuda_shared,19831875,113496,19698333,17531
1024,2000,256,uint16_t,cuda_naive,23843409,112518,23710009,18299
1024,2000,256,uint16_t,cuda_shared,21750338,111400,21618962,17321
1024,2000,256,uint32_t,cuda_naive,23770702,104277,23645473,18369
1024,2000,256,uint32_t,cuda_shared,21509796,104625,21385126,17530
1024,2000,256,float,cuda_naive,23777058,104556,23650851,19068
1024,2000,256,float,cuda_shared,21762351,105673,21636702,17391
1024,2000,256,float,cuda_optim,23764068,103997,23639537,18019
1024,2000,256,double,cuda_naive,23835169,104835,23709380,18369
1024,2000,256,double,cuda_shared,20799138,106023,20673349,17182
1024,2000,512,uint16_t,cuda_naive,25625259,101622,25502614,18508
1024,2000,512,uint16_t,cuda_shared,22710128,107419,22582873,17321
1024,2000,512,uint32_t,cuda_naive,24999252,100645,24878771,17321
1024,2000,512,uint32_t,cuda_shared,22535379,100016,22415248,17601
1024,2000,512,float,cuda_naive,24920817,100994,24800057,17252
1024,2000,512,float,cuda_shared,22664730,100295,22544809,17181
1024,2000,512,float,cuda_optim,26879580,99877,26759169,18020
1024,2000,512,double,cuda_naive,25017829,102251,24895463,17671
1024,2000,512,double,cuda_shared,23718739,103090,23595744,17391
1024,2000,1,float,thrust,270923,230414,37645,978
1024,2000,1,float,std::accumulate,224966,230414,37645,978
1024,2000,1,float,cpu,1867128,230414,37645,978
1024,2000,1,float,cpu_seq,223429,230414,37645,978
2048,2000,32,uint16_t,cuda_naive,20642199,104136,20517599,17950
2048,2000,32,uint16_t,cuda_shared,18512668,108956,18384366,16833
2048,2000,32,uint32_t,cuda_naive,20667203,101692,20544488,18578
2048,2000,32,uint32_t,cuda_shared,18420614,101343,18300134,16693
2048,2000,32,float,cuda_naive,20661197,109584,20530660,18508
2048,2000,32,float,cuda_shared,18439752,100924,18319691,16693
2048,2000,32,float,cuda_optim,18509526,100854,18389465,16762
2048,2000,32,double,cuda_naive,20654771,119013,20515922,17391
2048,2000,32,double,cuda_shared,18447994,102879,18325628,16972
2048,2000,64,uint16_t,cuda_naive,20560552,100924,20439723,17460
2048,2000,64,uint16_t,cuda_shared,18447993,101203,18327653,16693
2048,2000,64,uint32_t,cuda_naive,20661267,100994,20540227,17531
2048,2000,64,uint32_t,cuda_shared,18352307,100854,18232457,16483
2048,2000,64,float,cuda_naive,20631164,107279,20504049,17321
2048,2000,64,float,cuda_shared,18500376,100505,18380734,16623
2048,2000,64,float,cuda_optim,18503380,100505,18383667,16693
2048,2000,64,double,cuda_naive,20662594,110493,20531916,17670
2048,2000,64,double,cuda_shared,18462730,102321,18340644,17321
2048,2000,128,uint16_t,cuda_naive,23151470,101203,23030081,17601
2048,2000,128,uint16_t,cuda_shared,20559644,100505,20439933,16692
2048,2000,128,uint32_t,cuda_naive,23287315,101483,23166067,17251
2048,2000,128,uint32_t,cuda_shared,20440770,101134,20320430,16692
2048,2000,128,float,cuda_naive,23175147,100226,23055015,17391
2048,2000,128,float,cuda_shared,20619779,100715,20499648,16902
2048,2000,128,float,cuda_optim,20652536,100505,20532684,16832
2048,2000,128,double,cuda_naive,23377623,102041,23255467,17600
2048,2000,128,double,cuda_shared,20502372,101832,20381054,16972
2048,2000,256,uint16_t,cuda_naive,25445761,101064,25324862,17251
2048,2000,256,uint16_t,cuda_shared,21368433,107070,21241667,17182
2048,2000,256,uint32_t,cuda_naive,25008889,101274,24887780,17322
2048,2000,256,uint32_t,cuda_shared,21659331,100994,21538572,17251
2048,2000,256,float,cuda_naive,24951687,101553,24829252,18369
2048,2000,256,float,cuda_shared,21314514,100435,21194592,17042
2048,2000,256,float,cuda_optim,22745329,99946,22625617,17252
2048,2000,256,double,cuda_naive,25654454,101832,25532437,17670
2048,2000,256,double,cuda_shared,22685473,104277,22561500,17252
2048,2000,512,uint16_t,cuda_naive,29240084,101064,29118974,17531
2048,2000,512,uint16_t,cuda_shared,24641233,100644,24520613,17461
2048,2000,512,uint32_t,cuda_naive,29019168,101203,28897780,17671
2048,2000,512,uint32_t,cuda_shared,24643119,102042,24521451,17112
2048,2000,512,float,cuda_naive,29010717,102042,28888281,17880
2048,2000,512,float,cuda_shared,24796146,101692,24674618,17391
2048,2000,512,float,cuda_optim,27004809,100714,26883980,17601
2048,2000,512,double,cuda_naive,29203416,104416,29079024,17531
2048,2000,512,double,cuda_shared,24912575,102810,24789860,17461
2048,2000,1024,uint16_t,cuda_naive,34774698,101623,34653100,17391
2048,2000,1024,uint16_t,cuda_shared,29165839,100435,29045290,17601
